propositions,clauses,result,DPLL calls,L/N ratio,solve time
95,304,True,89,3.2,0.09188532829284668
96,307,True,91,3.2,0.10032820701599121
97,310,True,448,3.2,0.8526239395141602
98,313,True,148,3.2,0.25081872940063477
99,316,True,1276,3.2,1.8196947574615479
100,320,True,3470,3.2,3.562002182006836
101,323,True,94,3.2,0.16219854354858398
102,326,True,1945,3.2,7.769589185714722
103,329,True,2881,3.2,5.300333023071289
104,332,True,2868,3.2,3.0863051414489746
105,336,True,100,3.2,0.13298726081848145
106,339,True,148,3.2,0.1836228370666504
107,342,True,679,3.2,0.7000904083251953
108,345,True,180,3.2,0.4669172763824463
109,348,True,343,3.2,0.30379343032836914
110,352,True,418,3.2,0.49983763694763184
111,355,True,108,3.2,0.13448810577392578
112,358,True,104,3.2,0.14895105361938477
113,361,True,7788,3.2,9.96748948097229
114,364,True,517,3.2,0.8834397792816162
115,368,True,155,3.2,0.23291420936584473
116,371,True,864,3.2,1.3329167366027832
110,352,True,157,3.2,0.18345189094543457
111,355,True,165,3.2,0.20066213607788086
112,358,True,1490,3.2,1.7967851161956787
113,361,True,6723,3.2,8.32626223564148
114,364,True,390,3.2,0.43353772163391113
115,368,True,578,3.2,0.877373456954956
116,371,True,1594,3.2,1.7825798988342285
117,374,True,5324,3.2,6.3443872928619385
118,377,True,207,3.2,0.5167174339294434
105,336,True,6691,3.2,7.519606351852417
106,339,True,18487,3.2,22.81614875793457
107,342,True,670,3.2,0.599083423614502
108,345,True,355,3.2,0.3662912845611572
109,348,True,16321,3.2,20.123896837234497
110,352,True,4475,3.2,7.601805925369263
111,355,True,144,3.2,0.40484118461608887
112,358,True,1018,3.2,1.3197743892669678
113,361,True,528,3.2,0.8336668014526367
114,364,True,11938,3.2,16.802382946014404
115,391,True,971,3.4,0.7307910919189453
116,394,True,1081,3.4,1.2058320045471191
110,374,True,108,3.4,0.15488982200622559
111,377,True,5401,3.4,8.275952816009521
105,357,True,2233,3.4,2.1508235931396484
99,336,True,8461,3.4,10.783193588256836
100,340,True,2245,3.4,2.230901002883911
101,343,True,17189,3.4,22.441089868545532
102,346,True,728,3.4,1.0538127422332764
103,350,True,131,3.4,0.15403008460998535
104,353,True,7405,3.4,9.419824361801147
105,357,True,634,3.4,0.5152740478515625
106,360,True,13907,3.4,20.399842023849487
107,363,True,11240,3.4,18.005860090255737
108,367,True,2157,3.4,2.400125026702881
109,370,True,2678,3.4,3.7115323543548584
103,350,True,425,3.4,0.43390655517578125
104,353,True,3400,3.4,4.217524766921997
105,357,True,603,3.4,0.5670247077941895
106,360,True,212,3.4,0.28893542289733887
107,363,True,206,3.4,0.27739739418029785
108,367,True,715,3.4,1.200413703918457
109,370,True,774,3.4,1.1998207569122314
110,374,True,1797,3.4,2.526843547821045
111,377,True,147,3.4,0.4334731101989746
112,380,True,426,3.4,0.5870230197906494
113,384,True,10928,3.4,17.13332486152649
100,340,True,5788,3.4,8.348403930664062
101,343,True,132,3.4,0.18688082695007324
102,346,True,458,3.4,0.6788208484649658
96,326,True,124,3.4,0.13361406326293945
97,329,True,241,3.4,0.25393152236938477
98,333,True,6573,3.4,7.832221269607544
99,336,True,19239,3.4,21.755303621292114
100,340,True,131,3.4,0.13358235359191895
101,343,True,749,3.4,0.9499807357788086
102,346,True,1050,3.4,0.9500722885131836
96,326,True,648,3.4,0.7142941951751709
97,329,True,170,3.4,0.2377781867980957
98,333,True,134,3.4,0.18187880516052246
99,336,True,258,3.4,0.19862890243530273
100,340,True,484,3.4,0.7613859176635742
101,343,True,375,3.4,0.4332435131072998
102,367,True,273,3.6,0.3699154853820801
103,370,True,6584,3.6,7.720598220825195
90,324,True,367,3.6,0.48673343658447266
91,327,True,542,3.6,0.5667016506195068
85,306,True,9843,3.6,12.483342409133911
86,309,True,81,3.6,0.09581398963928223
87,313,True,5597,3.6,7.078765392303467
88,316,True,820,3.6,0.5828869342803955
89,320,True,470,3.6,0.6289882659912109
90,324,True,1810,3.6,2.4531664848327637
91,327,True,2464,3.6,3.118021011352539
92,331,True,18334,3.6,22.93047571182251
93,334,True,3588,3.6,5.249744892120361
94,338,True,269,3.6,0.4169278144836426
95,342,True,3329,3.6,4.386488676071167
96,345,True,3795,3.6,4.6120076179504395
97,349,True,89,3.6,0.12289571762084961
91,327,True,1025,3.6,1.5163300037384033
92,331,True,912,3.6,0.8336312770843506
93,334,True,1295,3.6,1.4982545375823975
94,338,True,1901,3.6,2.4683499336242676
95,342,True,17128,3.6,17.700267553329468
96,345,True,4019,3.6,5.000380754470825
90,324,True,1142,3.6,1.4834277629852295
84,302,True,5988,3.6,7.649078130722046
85,306,True,913,3.6,1.3667199611663818
86,309,True,359,3.6,0.4125680923461914
80,288,True,22626,3.6,27.636958122253418
81,291,True,11874,3.6,14.24978232383728
75,270,True,249,3.6,0.21938014030456543
76,273,True,1775,3.6,2.4834272861480713
77,277,True,1287,3.6,1.48167085647583
78,280,True,3722,3.6,3.5983307361602783
79,284,True,279,3.6,0.35121774673461914
80,288,True,248,3.6,0.46665167808532715
81,291,True,127,3.6,0.13418269157409668
82,295,True,1526,3.6,1.4794046878814697
83,298,True,1035,3.6,0.979602575302124
84,302,True,2630,3.6,3.4201459884643555
85,306,True,161,3.6,0.42070817947387695
86,309,True,1908,3.6,2.1829471588134766
87,313,True,156,3.6,0.1688845157623291
88,316,True,3142,3.6,3.8515138626098633
75,285,True,1236,3.8,1.300123929977417
76,288,True,4335,3.8,5.250500917434692
77,292,True,347,3.8,0.5834136009216309
78,296,True,2902,3.8,3.395977735519409
79,300,True,13336,3.8,19.46689772605896
80,304,True,20075,3.8,27.992087602615356
81,307,True,1281,3.8,1.7337102890014648
82,311,True,5366,3.8,7.247364521026611
76,288,True,1267,3.8,1.2668614387512207
77,292,True,127,3.8,0.11693692207336426
78,296,True,244,3.8,0.48345422744750977
79,300,True,129,3.8,0.1334366798400879
80,304,True,15581,3.8,18.737231969833374
81,307,True,1148,3.8,1.4674668312072754
75,285,True,425,3.8,0.6153955459594727
76,288,True,1229,3.8,1.8552348613739014
77,292,True,20065,3.8,24.36700963973999
78,296,True,7455,3.8,9.231671333312988
79,300,True,295,3.8,0.28548622131347656
73,277,True,1478,3.8,1.550295352935791
74,281,True,8623,3.8,9.345193147659302
75,285,True,689,3.8,0.8137490749359131
76,288,True,13871,3.8,16.221036911010742
77,292,True,13187,3.8,17.774157524108887
78,296,True,4918,3.8,5.797013282775879
72,273,True,70,3.8,0.0765688419342041
73,277,True,9707,3.8,11.249935865402222
74,281,True,419,3.8,0.3834552764892578
75,285,True,429,3.8,0.7125136852264404
69,262,True,1314,3.8,1.3010022640228271
70,266,True,836,3.8,0.8638112545013428
71,269,True,3727,3.8,4.044356107711792
72,273,True,3807,3.8,4.551569700241089
73,277,True,486,3.8,0.5168187618255615
74,281,True,141,3.8,0.13788175582885742
75,285,True,73,3.8,0.08691549301147461
76,288,True,123,3.8,0.16649889945983887
77,292,True,202,3.8,0.2172863483428955
78,296,True,13614,3.8,17.89369773864746
79,300,True,5989,3.8,7.032826662063599
80,304,True,10400,3.8,14.750011444091797
81,307,True,323,3.8,0.33426880836486816
82,311,True,198,3.8,0.22850656509399414
83,332,True,480,4.0,0.5553023815155029
77,308,True,584,4.0,0.599912166595459
78,312,True,4211,4.0,4.95021390914917
79,316,True,15941,4.0,21.4154634475708
73,292,True,3018,4.0,3.3766281604766846
74,296,True,5906,4.0,7.999861001968384
68,272,True,548,4.0,0.750399112701416
69,276,True,4841,4.0,4.6504967212677
70,280,True,13695,4.0,18.265936613082886
71,284,True,2994,4.0,3.7702035903930664
72,288,True,908,4.0,1.3503048419952393
73,292,True,168,4.0,0.200103759765625
74,296,True,8890,4.0,11.59507441520691
68,272,True,1469,4.0,1.7010433673858643
62,248,True,8605,4.0,9.368065595626831
63,252,False,23103,4.0,25.880048513412476
64,256,True,4076,4.0,6.754895925521851
65,260,True,4506,4.0,6.016737461090088
66,264,True,519,4.0,0.41370534896850586
67,268,True,4763,4.0,6.1310389041900635
68,272,True,8129,4.0,9.450458526611328
62,248,False,12164,4.0,20.020436763763428
63,252,True,2222,4.0,5.250614643096924
64,256,True,1566,4.0,2.7316744327545166
65,260,True,5354,4.0,9.290018796920776
66,264,True,349,4.0,0.5671241283416748
67,268,True,15590,4.0,27.268702268600464
68,272,True,7077,4.0,12.50101923942566
69,276,True,10076,4.0,19.835216999053955
70,280,True,4232,4.0,8.43315839767456
64,256,True,504,4.0,0.8827650547027588
65,260,True,110,4.0,0.13364601135253906
66,264,True,7237,4.0,14.498278617858887
67,268,True,6081,4.0,13.535441875457764
61,244,True,2073,4.0,3.566793441772461
62,248,True,387,4.0,0.732527494430542
63,252,True,65,4.0,0.1463451385498047
64,256,False,11393,4.0,20.496334552764893
65,260,True,8407,4.0,14.833017826080322
66,264,True,1900,4.0,3.3171746730804443
67,268,True,340,4.0,0.7614443302154541
61,244,True,596,4.0,0.7295010089874268
62,248,True,2995,4.0,5.266861915588379
63,264,True,283,4.2,0.8508250713348389
64,268,False,9521,4.2,20.186014652252197
58,243,False,7742,4.2,13.799324750900269
59,247,True,130,4.2,0.23789453506469727
60,252,True,668,4.2,1.017632007598877
61,256,False,3407,4.2,7.309348106384277
62,260,True,222,4.2,0.3999483585357666
63,264,True,735,4.2,1.3530340194702148
64,268,True,4898,4.2,9.8782639503479
65,273,True,7780,4.2,16.508790254592896
66,277,False,7473,4.2,14.984899282455444
60,252,False,2575,4.2,4.513014793395996
61,256,True,4159,4.2,7.8890862464904785
62,260,True,2405,4.2,4.9333930015563965
63,264,True,1183,4.2,2.3256916999816895
64,268,True,476,4.2,1.135878562927246
65,273,True,4936,4.2,8.414855718612671
66,277,True,9391,4.2,17.800142288208008
67,281,True,12422,4.2,25.424391984939575
68,285,False,11761,4.2,26.41627264022827
69,289,True,1550,4.2,3.1415839195251465
63,264,True,2854,4.2,5.549916982650757
64,268,True,2821,4.2,5.2998292446136475
65,273,False,7165,4.2,13.243350982666016
66,277,False,7361,4.2,15.673344135284424
67,281,False,7399,4.2,16.882243394851685
68,285,True,3889,4.2,7.946461200714111
69,289,False,8982,4.2,18.849529027938843
70,294,True,436,4.2,1.1508958339691162
71,298,False,8078,4.2,17.73441195487976
65,273,False,14871,4.2,28.900243997573853
66,277,True,4131,4.2,8.29604959487915
67,281,False,6852,4.2,14.154348373413086
68,285,True,4550,4.2,9.501883268356323
62,260,True,904,4.2,1.4304165840148926
63,264,True,5062,4.2,8.203689098358154
64,268,True,3617,4.2,6.652589321136475
65,273,True,80,4.2,0.13320064544677734
66,277,True,6784,4.2,12.910211563110352
67,281,True,319,4.2,0.5344469547271729
68,285,True,5251,4.2,9.878666400909424
69,289,True,6386,4.2,12.433897495269775
70,294,True,1544,4.2,3.933515787124634
71,312,True,10764,4.4,24.283045053482056
65,286,False,11893,4.4,23.213679313659668
66,290,True,383,4.4,0.9638097286224365
67,294,False,8093,4.4,16.084240913391113
68,299,False,7938,4.4,19.687455415725708
62,272,False,6440,4.4,13.650003433227539
63,277,False,6445,4.4,14.298155069351196
64,281,False,10664,4.4,22.028778076171875
65,286,False,6625,4.4,13.533026218414307
66,290,True,5716,4.4,12.018977880477905
60,264,True,3147,4.4,5.144628524780273
61,268,True,1283,4.4,2.650912046432495
62,272,False,5257,4.4,10.681829690933228
63,277,True,3360,4.4,6.701784610748291
64,281,False,10973,4.4,21.1420955657959
65,286,True,3079,4.4,5.749758720397949
66,290,False,2341,4.4,6.551914215087891
67,294,True,1120,4.4,2.155080795288086
68,299,False,5037,4.4,11.417324542999268
69,303,False,4077,4.4,10.190252542495728
70,308,True,1903,4.4,4.9862072467803955
71,312,True,2311,4.4,4.999882221221924
72,316,False,9657,4.4,23.737679481506348
73,321,True,6735,4.4,14.332946300506592
60,264,False,4806,4.4,9.466777563095093
61,268,False,5015,4.4,10.484466075897217
62,272,True,6098,4.4,12.400097370147705
63,277,False,15503,4.4,29.482027053833008
64,281,False,8457,4.4,18.733108282089233
65,286,False,14204,4.4,27.679802656173706
66,290,True,1641,4.4,2.8331475257873535
67,294,True,1880,4.4,3.6836163997650146
61,268,True,1586,4.4,2.7328813076019287
62,272,True,3663,4.4,6.285291433334351
63,277,True,2169,4.4,4.202010154724121
64,281,True,115,4.4,0.21640539169311523
65,286,False,9293,4.4,18.773456573486328
66,290,False,5300,4.4,11.399712085723877
67,294,False,8523,4.4,20.725136756896973
68,299,False,6337,4.4,13.987088680267334
62,272,False,5579,4.4,12.599952697753906
63,277,False,9880,4.4,19.68337345123291
64,281,False,1453,4.4,3.600085735321045
65,299,False,3978,4.6,9.856755018234253
66,303,False,9745,4.6,21.997766494750977
60,276,False,7458,4.6,14.483380794525146
61,280,False,6796,4.6,13.981413841247559
62,285,False,6348,4.6,14.457674026489258
63,289,False,5724,4.6,11.801506757736206
64,294,False,12061,4.6,26.185547590255737
65,299,False,9189,4.6,20.1338107585907
66,303,False,10967,4.6,21.603455781936646
67,308,False,6519,4.6,15.894042730331421
68,312,False,6718,4.6,15.26602053642273
62,285,False,4131,4.6,8.939849853515625
63,289,False,4363,4.6,8.142889976501465
64,294,True,5990,4.6,13.079810857772827
65,299,True,3411,4.6,7.383143424987793
66,303,False,4249,4.6,10.048376560211182
67,308,False,8372,4.6,21.59960961341858
68,312,True,791,4.6,2.150846481323242
62,285,True,1727,4.6,3.6336851119995117
63,289,False,6537,4.6,14.367868185043335
64,294,False,8773,4.6,19.970834732055664
65,299,False,11013,4.6,24.103792667388916
66,303,False,5962,4.6,13.68315076828003
67,308,False,3579,4.6,10.001527070999146
61,280,True,2087,4.6,4.2241857051849365
62,285,False,3083,4.6,6.297932147979736
63,289,False,2960,4.6,6.1497039794921875
64,294,False,4645,4.6,11.150783061981201
65,299,False,3237,4.6,9.28940725326538
66,303,False,10168,4.6,21.662501096725464
67,308,False,11437,4.6,25.704699516296387
61,280,False,2820,4.6,5.609668970108032
62,285,False,3660,4.6,8.20119309425354
63,289,False,12937,4.6,26.20386290550232
64,294,False,6415,4.6,15.617834568023682
65,299,False,3161,4.6,8.195602893829346
66,303,False,2954,4.6,7.066468000411987
67,308,False,9228,4.6,20.02060842514038
68,312,True,2478,4.6,6.363440036773682
69,317,False,9949,4.6,25.09133219718933
70,322,True,1000,4.6,2.5832228660583496
71,326,True,455,4.6,1.0168910026550293
65,299,False,6681,4.6,15.000117778778076
66,316,False,4474,4.8,12.5791175365448
67,321,False,2514,4.8,6.600021600723267
68,326,False,2329,4.8,6.2198486328125
69,331,False,4334,4.8,11.95430040359497
70,336,False,7123,4.8,18.918433666229248
64,307,False,4308,4.8,11.253049850463867
65,312,False,5541,4.8,12.816733837127686
66,316,False,5701,4.8,14.728782176971436
60,288,False,3067,4.8,6.766542196273804
61,292,False,3486,4.8,7.79982852935791
62,297,False,3917,4.8,10.000059366226196
63,302,False,5723,4.8,13.2325119972229
64,307,False,2266,4.8,5.8665595054626465
65,312,False,4025,4.8,10.781949043273926
66,316,False,2780,4.8,7.253264427185059
67,321,False,5899,4.8,15.766784906387329
68,326,False,6834,4.8,17.429748058319092
69,331,False,3031,4.8,9.045573234558105
70,336,False,4466,4.8,12.670634746551514
64,307,False,8874,4.8,18.81060290336609
65,312,False,3295,4.8,8.336951971054077
66,316,False,10199,4.8,25.000814199447632
67,321,False,7344,4.8,18.415728330612183
61,292,False,7592,4.8,17.681575059890747
62,297,False,3151,4.8,9.100316286087036
63,302,False,5310,4.8,11.567941665649414
64,307,False,5320,4.8,13.017044305801392
65,312,True,8933,4.8,21.467023611068726
66,316,False,7849,4.8,17.00003981590271
67,321,False,2064,4.8,5.630127906799316
68,326,False,10326,4.8,26.851431846618652
69,331,False,8428,4.8,23.53329873085022
70,336,False,7969,4.8,20.381528854370117
71,340,False,10223,4.8,29.167062282562256
65,312,False,9940,4.8,22.861659049987793
66,316,False,5183,4.8,12.883504152297974
67,321,False,5748,4.8,16.26803970336914
61,292,False,4059,4.8,9.34952425956726
62,297,False,11465,4.8,27.75512671470642
63,302,False,5568,4.8,14.503091096878052
64,307,False,2111,4.8,5.84996485710144
65,312,False,2680,4.8,6.949927091598511
66,316,False,8420,4.8,19.063564777374268
67,335,False,2253,5.0,7.577276945114136
68,340,False,2596,5.0,8.012796401977539
69,345,False,5351,5.0,14.623381853103638
70,350,False,8161,5.0,24.669594526290894
71,355,True,7685,5.0,23.34599733352661
65,325,False,2436,5.0,6.3844382762908936
66,330,False,4207,5.0,11.283481359481812
67,335,False,5154,5.0,15.515617609024048
68,340,False,6574,5.0,17.883427619934082
69,345,False,7795,5.0,22.483158588409424
70,350,False,8810,5.0,25.366026639938354
71,355,False,6130,5.0,18.862345457077026
72,360,False,9480,5.0,28.422415733337402
73,365,False,2900,5.0,9.6056227684021
67,335,False,2437,5.0,6.248523712158203
68,340,False,3258,5.0,9.429103374481201
69,345,False,7843,5.0,22.364242553710938
70,350,False,3132,5.0,10.87528109550476
71,355,False,8191,5.0,24.450323820114136
72,360,False,5432,5.0,16.29733157157898
73,365,False,8931,5.0,26.43071436882019
74,370,False,8977,5.0,27.866795539855957
75,375,False,5738,5.0,17.91200017929077
69,345,False,4443,5.0,12.104049921035767
70,350,False,4706,5.0,14.10365915298462
71,355,False,7710,5.0,23.444856643676758
65,325,False,4901,5.0,13.13720178604126
66,330,False,3129,5.0,9.194402933120728
67,335,False,10210,5.0,27.316101789474487
68,340,False,5912,5.0,17.91244125366211
69,345,False,4999,5.0,15.107213258743286
70,350,False,3991,5.0,12.41737961769104
71,355,False,5280,5.0,16.200725317001343
72,360,False,8879,5.0,28.031851768493652
73,365,False,9421,5.0,27.233396530151367
67,335,False,11823,5.0,29.796334981918335
68,340,False,652,5.0,2.7333991527557373
69,345,False,5904,5.0,17.699663639068604
70,350,False,7125,5.0,19.367338180541992
64,320,False,5654,5.0,15.479124784469604
65,325,False,2486,5.0,7.522512912750244
66,330,False,4941,5.0,13.953378200531006
67,335,False,7134,5.0,17.61114764213562
61,317,False,1783,5.2,4.918022394180298
62,322,False,2088,5.2,5.769928932189941
63,327,False,5239,5.2,13.999951839447021
64,332,False,3191,5.2,8.661993026733398
65,338,False,4388,5.2,14.169531345367432
66,343,False,1309,5.2,4.100170135498047
67,348,False,5591,5.2,16.66658306121826
68,353,False,3541,5.2,11.755948066711426
69,358,False,4870,5.2,14.899531364440918
63,327,False,3141,5.2,7.871667861938477
64,332,False,8055,5.2,20.263760089874268
65,338,False,4909,5.2,13.380598783493042
66,343,False,4471,5.2,13.722468137741089
67,348,False,3701,5.2,10.716789245605469
68,353,False,6101,5.2,15.749978303909302
69,358,False,2340,5.2,7.209013223648071
70,364,False,4119,5.2,12.249649047851562
71,369,False,10492,5.2,29.89595341682434
72,374,False,5498,5.2,16.483485221862793
66,343,False,4433,5.2,13.436132192611694
67,348,False,2052,5.2,6.05011248588562
68,353,False,6151,5.2,19.016846418380737
69,358,False,631,5.2,2.218465805053711
70,364,False,6817,5.2,23.866670846939087
64,332,False,5692,5.2,15.69544005393982
65,338,False,2978,5.2,9.070227146148682
66,343,False,4826,5.2,13.133437633514404
67,348,False,9858,5.2,27.419225692749023
68,353,False,7145,5.2,21.416874408721924
69,358,False,2462,5.2,7.6019673347473145
63,327,False,2757,5.2,7.333181381225586
64,332,False,4544,5.2,12.404378890991211
65,338,False,3010,5.2,8.782087802886963
66,343,False,5856,5.2,16.57727313041687
67,348,False,3924,5.2,12.199054479598999
68,353,False,5644,5.2,17.012807369232178
69,358,False,4363,5.2,12.283918857574463
70,364,False,2523,5.2,7.362447500228882
71,369,False,5829,5.2,18.168912410736084
72,374,False,3467,5.2,10.991182565689087
73,379,False,8866,5.2,28.247188568115234
74,384,False,8036,5.2,27.720327377319336
75,390,False,6938,5.2,24.13387680053711
69,372,False,2079,5.4,7.035771369934082
70,378,False,4783,5.4,17.086254596710205
71,383,False,2508,5.4,9.71682858467102
72,388,False,4404,5.4,15.262738227844238
66,356,False,4255,5.4,12.810497760772705
67,361,False,4722,5.4,14.79995322227478
68,367,False,4418,5.4,13.899690866470337
69,372,False,6365,5.4,19.915692806243896
70,378,False,4978,5.4,16.003496885299683
71,383,False,4166,5.4,13.800003051757812
65,351,False,3621,5.4,11.574310064315796
66,356,False,2451,5.4,7.990258455276489
67,361,False,5603,5.4,16.79984736442566
68,367,False,3084,5.4,9.580750226974487
62,334,False,1929,5.4,5.5872275829315186
63,340,False,3525,5.4,9.970555067062378
64,345,False,3081,5.4,9.23185920715332
65,351,False,4316,5.4,12.833527326583862
66,356,False,4261,5.4,13.28782868385315
67,361,False,4393,5.4,13.674911975860596
68,367,False,1608,5.4,5.734070539474487
69,372,False,5178,5.4,17.016683340072632
70,378,False,6113,5.4,19.549468278884888
64,345,False,2665,5.4,8.434442043304443
65,351,False,6222,5.4,18.183172941207886
66,356,False,3601,5.4,11.297451972961426
67,361,False,6431,5.4,18.83866000175476
68,367,False,2322,5.4,7.949349880218506
69,372,False,4570,5.4,14.929935693740845
70,378,False,2419,5.4,8.166724443435669
71,383,False,4830,5.4,15.373230695724487
72,388,False,3818,5.4,13.447903871536255
73,394,False,6782,5.4,22.932820081710815
74,399,False,2963,5.4,10.883322477340698
75,405,False,8842,5.4,29.099806785583496
76,410,False,6040,5.4,22.584292888641357
77,415,False,7125,5.4,23.845618963241577
71,383,False,4021,5.4,13.552396774291992
72,388,False,5702,5.4,18.366825342178345
73,394,False,9555,5.4,29.089986324310303
67,361,False,4245,5.4,13.251085758209229
68,367,False,3377,5.4,12.116528987884521
69,372,False,7256,5.4,23.239126920700073
70,392,False,2338,5.6,11.22930097579956
71,397,False,5042,5.6,18.24882674217224
72,403,False,6438,5.6,23.849329471588135
73,408,False,3224,5.6,13.616398096084595
67,375,False,4625,5.6,15.36272120475769
68,380,False,3231,5.6,11.099858283996582
69,386,False,2333,5.6,7.76669979095459
70,392,False,3296,5.6,10.702873468399048
71,397,False,2829,5.6,9.63298511505127
72,403,False,4406,5.6,17.01735019683838
73,408,False,5508,5.6,19.066723823547363
74,414,False,6470,5.6,24.1803240776062
75,420,False,5541,5.6,20.955566883087158
76,425,False,3243,5.6,13.113182544708252
77,431,False,6853,5.6,26.95411205291748
78,436,False,5398,5.6,21.449752807617188
72,403,False,4084,5.6,14.787262201309204
73,408,False,5708,5.6,21.176401376724243
74,414,False,4361,5.6,16.591890335083008
75,420,False,4688,5.6,18.233423471450806
76,425,False,3123,5.6,12.81674337387085
77,431,False,5801,5.6,22.932997941970825
78,436,False,3463,5.6,13.271304607391357
79,442,False,3271,5.6,16.249820709228516
80,448,False,1763,5.6,8.432982683181763
74,414,False,8466,5.6,28.87382936477661
75,420,False,3912,5.6,14.828124284744263
76,425,False,6964,5.6,26.56875729560852
77,431,False,3762,5.6,16.15401315689087
78,436,False,6371,5.6,25.2372145652771
79,442,False,3921,5.6,15.499906063079834
66,369,False,4914,5.6,16.316725492477417
67,375,False,3020,5.6,10.990912675857544
68,380,False,4494,5.6,14.749782085418701
69,386,False,2113,5.6,7.31160569190979
70,392,False,3118,5.6,9.879960298538208
71,397,False,3491,5.6,11.717911958694458
72,403,False,2503,5.6,9.769631147384644
66,369,False,3595,5.6,11.485180854797363
67,375,False,3775,5.6,12.31662392616272
68,380,False,615,5.6,2.7426340579986572
69,386,False,2030,5.6,7.633070945739746
70,392,False,2942,5.6,10.96554160118103
71,411,False,1150,5.800000000000001,5.106550693511963
72,417,False,1750,5.800000000000001,7.516565561294556
73,423,False,3048,5.800000000000001,12.478357076644897
74,429,False,3296,5.800000000000001,13.132615089416504
75,435,False,5668,5.800000000000001,22.845807790756226
76,440,False,2387,5.800000000000001,11.164883852005005
77,446,False,5361,5.800000000000001,20.87601590156555
78,452,False,3415,5.800000000000001,14.215778112411499
72,417,False,3612,5.800000000000001,13.203779935836792
73,423,False,2845,5.800000000000001,10.733468532562256
74,429,False,5716,5.800000000000001,24.11531686782837
75,435,False,6931,5.800000000000001,28.800962448120117
76,440,False,4721,5.800000000000001,19.769152879714966
77,446,False,3225,5.800000000000001,13.96647334098816
71,411,False,3861,5.800000000000001,14.000158548355103
72,417,False,7749,5.800000000000001,29.05153179168701
73,423,False,3376,5.800000000000001,13.819497346878052
74,429,False,4444,5.800000000000001,17.31646966934204
68,394,False,2834,5.800000000000001,10.435107469558716
69,400,False,2594,5.800000000000001,9.666688680648804
70,406,False,2274,5.800000000000001,8.473750591278076
71,411,False,3884,5.800000000000001,14.949705600738525
72,417,False,2555,5.800000000000001,9.562238931655884
73,423,False,5860,5.800000000000001,21.53400230407715
74,429,False,4747,5.800000000000001,21.285823822021484
75,435,False,7518,5.800000000000001,29.125187635421753
76,440,False,4098,5.800000000000001,17.283419609069824
77,446,False,3445,5.800000000000001,14.803729057312012
78,452,False,5348,5.800000000000001,21.920567750930786
72,417,False,1215,5.800000000000001,5.019287586212158
73,423,False,2067,5.800000000000001,8.39427137374878
74,429,False,2996,5.800000000000001,12.350334405899048
75,435,False,4929,5.800000000000001,20.769054651260376
76,440,False,6857,5.800000000000001,29.500121355056763
77,446,False,4306,5.800000000000001,16.931508779525757
71,411,False,5494,5.800000000000001,20.29983687400818
72,417,False,2310,5.800000000000001,8.802969932556152
73,423,False,3040,5.800000000000001,12.016109466552734
74,429,False,6440,5.800000000000001,25.283451795578003
75,435,False,3230,5.800000000000001,14.07805848121643
76,440,False,5027,5.800000000000001,19.615111827850342
77,446,False,2371,5.800000000000001,10.930200338363647
78,452,False,5791,5.800000000000001,23.646750688552856
79,474,False,5010,6.0,21.99984836578369
80,480,False,4110,6.0,19.65398406982422
81,486,False,5591,6.0,27.35924220085144
82,492,False,5257,6.0,25.586304426193237
83,498,False,3798,6.0,17.51285672187805
84,504,False,5746,6.0,29.268500804901123
85,510,False,4844,6.0,24.399914979934692
79,474,False,3482,6.0,17.316402196884155
80,480,False,4597,6.0,21.08349323272705
74,444,False,2320,6.0,10.494264125823975
75,450,False,1555,6.0,6.613415956497192
76,456,False,6560,6.0,28.062568187713623
77,462,False,2559,6.0,10.866929769515991
71,426,False,3334,6.0,12.766413927078247
72,432,False,1978,6.0,7.8535401821136475
73,438,False,3037,6.0,13.465593814849854
74,444,False,4290,6.0,18.245901823043823
75,450,False,4421,6.0,18.549561738967896
76,456,False,5285,6.0,21.349446773529053
77,462,False,3023,6.0,13.366525888442993
78,468,False,5797,6.0,25.46448278427124
79,474,False,4306,6.0,18.499953269958496
80,480,False,3537,6.0,16.546870231628418
74,444,False,2298,6.0,8.851384401321411
75,450,False,7346,6.0,29.100091695785522
76,456,False,3370,6.0,15.533597230911255
77,462,False,2503,6.0,10.563350200653076
78,468,False,2617,6.0,12.428402185440063
72,432,False,3201,6.0,13.768986701965332
73,438,False,3952,6.0,17.049095392227173
74,444,False,6010,6.0,24.52110505104065
75,450,False,4631,6.0,19.38099980354309
76,456,False,2467,6.0,11.002360582351685
77,462,False,5495,6.0,23.700263500213623
78,468,False,2621,6.0,12.312147378921509
79,474,False,1497,6.0,6.783550500869751
80,480,False,2859,6.0,14.462116718292236
81,486,False,4461,6.0,21.5562903881073
75,450,False,2176,6.0,9.822335958480835
76,456,False,3035,6.0,13.784632921218872
77,462,False,6125,6.0,24.708759546279907
78,468,False,3232,6.0,13.89993691444397
79,474,False,2534,6.0,11.787909269332886
150,450,True,462,3.0,0.6872060298919678
153,459,True,333,3.0,0.4087026119232178
156,468,True,6240,3.0,9.801386594772339
159,477,True,4816,3.0,5.9458606243133545
162,486,True,30622,3.0,51.35636067390442
158,474,True,287,3.0,0.4363558292388916
161,483,True,506,3.0,0.7658026218414307
164,492,True,8057,3.0,13.016339540481567
167,501,True,243,3.0,0.4137382507324219
170,510,True,188,3.0,1.023940086364746
145,464,True,16330,3.2,49.965009927749634
148,473,True,445,3.2,1.2070002555847168
