propositions,clauses,result,DPLL calls,L/N ratio,solve time
67,281,True,1326,4.2,2.580399751663208
62,260,False,3720,4.2,7.066404342651367
65,273,True,5137,4.2,10.387999773025513
68,285,True,1818,4.2,4.2999982833862305
71,298,True,4993,4.2,11.733267307281494
74,310,True,1888,4.2,4.908279895782471
69,289,True,423,4.2,0.7054224014282227
64,268,False,8978,4.2,19.52573275566101
59,247,True,56,4.2,0.08350014686584473
62,260,False,6637,4.2,15.298407793045044
65,273,True,6499,4.2,15.466962337493896
68,285,True,9823,4.2,19.752522706985474
55,231,True,271,4.2,0.45383358001708984
58,243,True,489,4.2,0.724951982498169
61,256,True,64,4.2,0.14252853393554688
64,268,True,5390,4.2,11.773243188858032
67,281,True,4605,4.2,9.697625637054443
62,260,False,10424,4.2,21.38862180709839
65,273,False,10067,4.2,21.966141939163208
60,252,False,6793,4.2,13.409599304199219
63,264,False,7731,4.2,14.438822746276855
66,277,True,2441,4.2,5.600382328033447
61,256,False,3453,4.2,6.689351320266724
64,268,True,9609,4.2,20.300576210021973
67,281,True,5074,4.2,10.448982954025269
62,260,True,10102,4.2,17.991950750350952
65,273,True,327,4.2,1.1755499839782715
68,285,False,4620,4.2,10.533175230026245
71,298,True,2726,4.2,6.898758172988892
74,310,True,1522,4.2,3.3536109924316406
77,323,True,127,4.2,0.35599279403686523
64,268,False,9605,4.2,22.299960613250732
67,281,True,5137,4.2,11.637104272842407
70,294,True,691,4.2,1.953772783279419
57,239,True,617,4.2,1.070979356765747
60,252,True,2129,4.2,3.7074837684631348
63,264,True,66,4.2,0.13432621955871582
58,243,True,85,4.2,0.18950939178466797
61,256,True,6676,4.2,12.732474565505981
64,268,False,5597,4.2,12.136938571929932
67,281,True,5409,4.2,20.676323890686035
70,308,True,8720,4.4,20.304692268371582
57,250,False,1576,4.4,2.8478479385375977
60,264,False,1902,4.4,4.648211479187012
63,277,False,4104,4.4,8.960318565368652
58,255,True,1393,4.4,1.952829360961914
61,268,False,6799,4.4,12.703231573104858
64,281,False,4063,4.4,9.345942258834839
67,294,False,10965,4.4,28.033100128173828
62,272,False,4106,4.4,8.748790264129639
65,286,True,2325,4.4,5.095033407211304
68,299,True,13484,4.4,29.866711378097534
63,277,True,3231,4.4,6.680160760879517
58,255,False,4303,4.4,8.111980676651001
61,268,False,11580,4.4,24.102860689163208
64,281,False,8109,4.4,26.819069385528564
67,294,False,2446,4.4,6.500011205673218
62,272,False,2399,4.4,6.4286580085754395
65,286,True,62,4.4,0.10767030715942383
60,264,False,9464,4.4,19.516791343688965
63,277,False,8313,4.4,17.930539846420288
58,255,False,4095,4.4,23.729907035827637
61,268,True,1659,4.4,8.65100884437561
64,281,False,4429,4.4,20.265830993652344
67,294,False,6781,4.4,22.595879077911377
70,308,True,197,4.4,0.44866013526916504
65,286,False,10468,4.4,27.716357231140137
68,299,False,8923,4.4,29.566975831985474
63,277,False,8880,4.4,20.11124014854431
66,290,False,5832,4.4,14.21854019165039
61,268,False,2949,4.4,6.418077707290649
64,281,False,10398,4.4,21.44974970817566
67,294,False,11916,4.4,29.28291416168213
62,272,False,6011,4.4,9.900310754776001
65,286,False,9402,4.4,23.89981985092163
60,264,False,3075,4.4,6.226909637451172
63,277,False,8364,4.4,16.741868257522583
66,290,False,12171,4.4,29.78451371192932
69,303,False,3722,4.4,9.899805068969727
64,281,False,11620,4.4,25.865900993347168
67,294,False,6882,4.4,17.333505392074585
70,308,False,7755,4.4,19.535399198532104
65,286,False,4848,4.4,10.651635885238647
60,264,False,6701,4.4,14.843998908996582
63,277,True,3769,4.4,7.831542491912842
66,290,False,7378,4.4,18.350436210632324
69,303,False,12604,4.4,29.049490928649902
64,281,False,8488,4.4,17.99989366531372
67,294,False,10641,4.4,25.97495460510254
70,308,False,11882,4.4,27.500208854675293
57,250,False,9943,4.4,18.52913784980774
60,264,True,3483,4.4,6.515442371368408
63,277,True,5049,4.4,11.395700216293335
58,255,True,2524,4.4,5.295705318450928
61,268,False,3462,4.4,6.790987253189087
64,281,False,2586,4.4,6.067399740219116
67,294,False,5494,4.4,13.633856058120728
62,272,False,5572,4.4,12.104335069656372
65,286,False,3962,4.4,8.528801918029785
68,299,True,12909,4.4,26.133663415908813
63,277,False,7653,4.4,15.95186161994934
66,290,False,13103,4.4,28.61665415763855
69,303,False,12102,4.4,28.433202981948853
64,281,False,9808,4.4,20.895617961883545
67,294,True,2019,4.4,4.472629070281982
70,308,False,7261,4.4,17.499142169952393
65,286,True,514,4.4,0.8833343982696533
68,299,True,10467,4.4,22.39988875389099
63,277,False,4662,4.4,16.500508546829224
66,290,False,8163,4.4,21.435075998306274
61,268,False,6054,4.4,12.741749048233032
64,281,True,2817,4.4,6.767432451248169
67,294,True,3863,4.4,10.65108060836792
70,308,False,7012,4.4,18.16502356529236
65,286,True,1091,4.4,2.46926212310791
68,299,False,4521,4.4,10.36772084236145
63,277,False,13035,4.4,26.23245406150818
66,290,False,4343,4.4,11.322936296463013
69,303,True,203,4.4,0.47637414932250977
72,316,True,4463,4.4,14.132909536361694
75,330,True,9579,4.4,25.800048351287842
54,237,False,2915,4.4,5.683240175247192
57,250,True,198,4.4,0.3497273921966553
60,264,False,13413,4.4,25.266422271728516
55,242,True,1957,4.4,3.4344258308410645
58,255,False,3136,4.4,8.381184577941895
61,268,True,298,4.4,0.7144331932067871
56,246,True,3995,4.4,7.200230598449707
59,259,True,678,4.4,1.4823060035705566
62,272,False,3103,4.4,8.032541990280151
65,286,False,9098,4.4,22.1435227394104
68,299,False,6694,4.4,20.84604549407959
63,277,False,8975,4.4,23.066174745559692
66,290,False,10991,4.4,27.292296886444092
61,268,False,6351,4.4,17.503158807754517
64,281,False,5431,4.4,11.382862329483032
67,294,True,2758,4.4,6.6463072299957275
70,308,True,4661,4.4,12.96916127204895
65,286,False,6647,4.4,19.4127299785614
68,299,False,11139,4.4,27.282103300094604
63,277,True,3961,4.4,12.41665244102478
58,266,False,3132,4.6,7.129477500915527
61,280,False,2620,4.6,8.348881959915161
64,294,False,9187,4.6,26.39759063720703
67,308,True,8368,4.6,17.657628774642944
62,285,False,6525,4.6,12.833198070526123
57,262,True,2856,4.6,5.902395963668823
60,276,False,5901,4.6,13.990485906600952
63,289,False,6656,4.6,14.807368516921997
66,303,False,7138,4.6,18.3516628742218
69,317,True,137,4.6,0.2086162567138672
64,294,False,4899,4.6,15.32971715927124
67,308,False,3388,4.6,14.228824853897095
70,322,False,6812,4.6,20.736640453338623
65,299,False,5075,4.6,10.680889129638672
68,312,True,3667,4.6,8.835214376449585
63,289,False,2261,4.6,4.895223140716553
66,303,False,12046,4.6,27.366595029830933
69,317,False,10626,4.6,25.573392152786255
72,331,False,8199,4.6,20.55504608154297
67,308,False,6137,4.6,12.876321792602539
62,285,False,3835,4.6,8.547522783279419
65,299,False,7744,4.6,18.714765071868896
68,312,False,4269,4.6,12.881694793701172
63,289,False,3646,4.6,8.832506895065308
66,303,True,553,4.6,1.1167168617248535
69,317,True,2908,4.6,6.616470098495483
64,294,True,135,4.6,0.11628603935241699
67,308,False,6960,4.6,10.467418193817139
70,322,False,12259,4.6,19.532145977020264
73,335,False,17779,4.6,26.765307903289795
76,349,False,17041,4.6,29.1963210105896
71,326,False,11510,4.6,20.15002751350403
74,340,False,17013,4.6,28.31484842300415
77,354,False,14297,4.6,26.25011372566223
80,368,False,13292,4.6,26.26494836807251
75,345,False,7316,4.6,12.78126311302185
78,358,False,16343,4.6,27.73406958580017
81,372,False,14370,4.6,25.716984272003174
68,312,False,5742,4.6,8.96839165687561
71,326,False,11913,4.6,17.392202854156494
74,340,False,8199,4.6,15.196524381637573
77,354,False,18617,4.6,29.8258056640625
64,294,False,8021,4.6,11.001071691513062
67,308,False,9578,4.6,14.080674409866333
70,322,False,8788,4.6,13.233501672744751
73,335,False,8932,4.6,15.116467714309692
76,349,False,13639,4.6,23.13650894165039
71,326,True,7717,4.6,11.595388412475586
74,340,False,17055,4.6,26.613755702972412
69,317,False,14547,4.6,20.88348388671875
72,331,False,10526,4.6,17.964216947555542
75,345,True,2402,4.6,3.4796230792999268
70,322,False,15768,4.6,23.283258199691772
65,299,False,4795,4.6,7.7003233432769775
68,312,False,9114,4.6,13.03629207611084
71,326,True,3125,4.6,4.759795665740967
74,340,True,3976,4.6,5.679353952407837
69,317,False,5624,4.6,9.083834409713745
72,331,True,1274,4.6,1.61639404296875
67,308,False,9662,4.6,14.083133459091187
70,322,False,14295,4.6,22.814099550247192
73,335,False,13474,4.6,21.724090099334717
76,349,False,12221,4.6,20.81721591949463
71,326,False,5388,4.6,9.300066709518433
66,303,False,4088,4.6,5.28347110748291
69,317,False,12989,4.6,20.526245594024658
72,331,True,4422,4.6,5.983507871627808
75,345,True,894,4.6,1.003347396850586
70,322,False,8418,4.6,13.17966365814209
73,335,False,12472,4.6,20.15215754508972
60,276,False,5904,4.6,7.120700836181641
63,289,False,7548,4.6,10.1741783618927
66,303,False,8465,4.6,12.547760248184204
61,280,False,3021,4.6,3.966553211212158
64,294,False,5023,4.6,6.996022939682007
67,308,False,9867,4.6,14.783346176147461
70,322,True,14982,4.6,21.650197505950928
73,335,False,11063,4.6,18.017150402069092
68,312,False,12357,4.6,17.967040300369263
63,289,False,18067,4.6,20.752966165542603
66,303,False,6473,4.6,8.84682011604309
69,317,False,11334,4.6,17.133578300476074
72,331,True,280,4.6,0.33344483375549316
75,345,False,15533,4.6,26.110498428344727
70,322,False,14992,4.6,23.58357262611389
73,335,False,16032,4.6,24.94460701942444
68,312,False,13527,4.6,19.649514198303223
71,326,False,12104,4.6,18.58286142349243
74,340,False,13936,4.6,23.232933521270752
77,354,False,15172,4.6,25.266605138778687
80,368,True,9857,4.6,18.776212453842163
67,308,False,18438,4.6,24.65091109275818
62,285,False,2803,4.6,3.749950885772705
65,299,False,3082,4.6,4.503644943237305
68,312,False,12513,4.6,23.750436305999756
71,326,False,12154,4.6,20.26266622543335
66,303,False,5677,4.6,25.63934087753296
61,280,False,2454,4.6,5.711736440658569
64,294,False,12850,4.6,28.929423332214355
67,308,False,6516,4.6,26.494138479232788
70,336,False,6374,4.8,23.484429597854614
73,350,True,6841,4.8,28.68925452232361
60,288,True,251,4.8,1.1673219203948975
63,302,False,2807,4.8,11.011338949203491
58,278,False,4607,4.8,16.578184843063354
61,292,False,6559,4.8,17.8011691570282
64,307,False,5836,4.8,15.029550552368164
59,283,True,2177,4.8,5.812906503677368
62,297,False,7058,4.8,20.113757610321045
65,312,False,2770,4.8,14.459910154342651
68,326,False,3333,4.8,24.326549530029297
63,302,False,3318,4.8,12.76080322265625
66,316,False,2734,4.8,13.700167417526245
69,331,False,6032,4.8,28.154332637786865
72,345,False,7176,4.8,20.666127920150757
67,321,False,3883,4.8,18.625402212142944
70,336,False,7556,4.8,29.242209434509277
73,350,False,5517,4.8,15.074981689453125
76,364,False,6978,4.8,19.5128972530365
63,302,False,4965,4.8,18.681567430496216
58,278,False,2433,4.8,6.54393196105957
61,292,False,2210,4.8,7.0146706104278564
64,307,False,5662,4.8,19.52824115753174
67,321,False,4534,4.8,21.254454374313354
70,336,False,7698,4.8,25.088847637176514
73,350,False,5302,4.8,17.21995711326599
68,326,False,6771,4.8,21.248794555664062
71,340,False,5622,4.8,16.516419172286987
66,316,False,6243,4.8,18.467577934265137
69,331,False,3134,4.8,11.367650747299194
64,307,False,4759,4.8,16.57019352912903
67,321,False,7196,4.8,22.29387402534485
62,297,False,3469,4.8,12.437888622283936
65,312,False,8816,4.8,24.01938772201538
60,288,False,3162,4.8,8.583267450332642
55,264,False,2028,4.8,11.12924075126648
58,278,False,3855,4.8,21.428425550460815
61,292,False,3821,4.8,19.143964052200317
64,307,False,2365,4.8,14.020221948623657
67,321,False,6232,4.8,25.49745774269104
70,336,False,4654,4.8,15.474384069442749
65,312,False,1959,4.8,7.860352277755737
68,326,False,6186,4.8,19.450905084609985
63,302,False,2322,4.8,6.739760637283325
66,316,True,1648,4.8,4.338185787200928
69,331,False,3479,4.8,14.141018390655518
64,307,False,6298,4.8,23.911131143569946
67,321,False,5476,4.8,17.483270406723022
62,297,False,3317,4.8,9.710787773132324
65,312,False,4410,4.8,28.846447706222534
60,288,False,3793,4.8,12.946168184280396
63,302,False,7826,4.8,21.110406160354614
66,316,False,5160,4.8,15.766967058181763
69,331,False,4738,4.8,12.799036264419556
72,345,True,3019,4.8,7.649400234222412
59,283,False,2524,4.8,6.88408899307251
62,297,False,6195,4.8,19.161406993865967
57,273,False,931,4.8,2.1901209354400635
60,288,False,2477,4.8,5.748393535614014
63,302,False,6374,4.8,17.37868595123291
66,316,False,6834,4.8,21.53330707550049
69,331,False,8180,4.8,23.847180604934692
64,307,False,3768,4.8,10.493435621261597
67,321,False,7121,4.8,22.273953199386597
70,336,False,8900,4.8,29.55267906188965
73,350,False,8234,4.8,26.368849515914917
60,288,False,4107,4.8,11.190751552581787
63,302,False,4668,4.8,12.850481986999512
66,316,False,5923,4.8,17.46139883995056
69,331,False,8232,4.8,24.280879020690918
64,307,False,3579,4.8,9.563586950302124
67,321,False,8073,4.8,25.70596170425415
70,336,False,6927,4.8,22.783326387405396
73,350,False,4254,4.8,13.197880744934082
68,326,False,7144,4.8,22.696362495422363
63,302,False,10616,4.8,29.501436233520508
66,316,False,2725,4.8,9.233899354934692
69,331,False,4350,4.8,14.274652004241943
72,345,False,8265,4.8,28.98659348487854
67,321,False,7393,4.8,26.593939304351807
62,297,False,6819,4.8,19.52167534828186
57,273,False,1255,4.8,2.7990498542785645
60,288,False,2876,4.8,7.7166807651519775
63,302,False,1661,4.8,5.2454915046691895
58,278,False,2518,4.8,5.707644701004028
61,292,False,2625,4.8,7.3088219165802
64,307,False,1898,4.8,5.380140542984009
67,321,False,5639,4.8,16.260855674743652
62,297,False,3852,4.8,10.56488037109375
65,312,False,7601,4.8,20.33685302734375
68,326,False,6585,4.8,20.5413076877594
63,302,True,1587,4.8,3.829052448272705
66,316,False,6082,4.8,18.95537781715393
69,331,True,7496,4.8,23.973557949066162
72,345,False,7289,4.8,23.512272119522095
75,360,False,5249,4.8,18.647024393081665
70,336,False,8999,4.8,29.856211185455322
73,350,False,4130,4.8,13.957961082458496
68,326,False,3838,4.8,12.366985321044922
63,302,False,5660,4.8,17.064290046691895
66,330,False,5557,5.0,18.367011785507202
69,345,False,6563,5.0,25.939114809036255
64,320,False,2185,5.0,6.629887580871582
67,335,False,4811,5.0,16.22726535797119
70,350,False,5141,5.0,19.246416807174683
73,365,False,6452,5.0,23.54083800315857
76,380,False,5619,5.0,20.900506496429443
71,355,False,6905,5.0,23.82654094696045
74,370,False,7038,5.0,25.158640146255493
77,385,False,2952,5.0,13.866942644119263
72,360,False,3277,5.0,11.49278211593628
67,335,False,5138,5.0,17.285329341888428
62,310,False,3530,5.0,12.997718811035156
65,325,False,3018,5.0,10.994471311569214
68,340,False,1836,5.0,7.307523012161255
71,355,False,6892,5.0,24.059023141860962
66,330,False,8130,5.0,24.14514994621277
61,305,False,1295,5.0,3.51198148727417
64,320,False,5085,5.0,14.69352650642395
67,335,False,1980,5.0,6.6365461349487305
70,350,False,2206,5.0,7.5167412757873535
65,325,False,9216,5.0,27.239900588989258
68,340,False,5982,5.0,18.363713026046753
63,315,False,3652,5.0,10.21715784072876
66,330,False,4478,5.0,12.956073760986328
69,345,False,4860,5.0,16.579988479614258
64,320,False,3400,5.0,11.138854265213013
67,335,False,4862,5.0,15.391190528869629
62,310,False,7571,5.0,19.323424339294434
65,325,False,2842,5.0,9.841315746307373
68,340,False,4392,5.0,14.486791849136353
63,315,False,4766,5.0,13.973884105682373
66,330,False,7016,5.0,23.035555124282837
69,345,False,7098,5.0,24.611042499542236
64,320,False,6311,5.0,19.72222352027893
67,335,False,5208,5.0,19.227519750595093
62,310,False,6421,5.0,17.958924531936646
65,325,False,3999,5.0,14.548121929168701
60,300,False,1565,5.0,4.095652103424072
63,315,False,5401,5.0,15.464085340499878
66,330,False,5344,5.0,18.861172676086426
69,345,False,3977,5.0,12.543139457702637
64,320,False,3582,5.0,12.4714994430542
67,335,False,8833,5.0,27.017777681350708
62,310,False,5184,5.0,15.917031526565552
65,325,False,4192,5.0,11.450157880783081
68,340,False,6979,5.0,21.484052658081055
71,355,False,5596,5.0,17.977417469024658
74,370,False,6238,5.0,25.146806478500366
69,345,False,4756,5.0,17.263455152511597
72,360,False,7336,5.0,25.51701021194458
67,335,False,6633,5.0,21.756031274795532
70,350,False,8289,5.0,26.260715007781982
73,365,False,5882,5.0,18.924442529678345
68,340,False,8827,5.0,26.377631902694702
63,315,False,3044,5.0,8.967778205871582
66,330,False,2051,5.0,6.055552005767822
69,345,False,6128,5.0,19.33807396888733
64,320,False,2609,5.0,7.4172141551971436
67,335,False,2113,5.0,7.048932313919067
62,310,False,2970,5.0,15.035278081893921
65,325,False,6324,5.0,18.248416662216187
68,340,False,9245,5.0,27.27910327911377
71,355,False,5645,5.0,23.752108573913574
66,330,False,2544,5.0,8.270631313323975
69,345,False,6376,5.0,24.032731533050537
72,360,False,8132,5.0,26.8726966381073
67,335,False,5876,5.0,20.080881595611572
70,350,False,7933,5.0,28.28861927986145
65,325,False,3602,5.0,10.873019695281982
68,340,False,6807,5.0,20.229572534561157
71,355,False,6743,5.0,21.55077075958252
66,330,False,9563,5.0,27.24250054359436
69,345,False,3886,5.0,14.812798023223877
72,360,False,6448,5.0,22.9809091091156
67,335,True,5621,5.0,18.37738823890686
70,350,False,8893,5.0,29.7885844707489
73,365,False,3453,5.0,12.506456851959229
68,340,False,2119,5.0,6.813410520553589
63,315,False,2624,5.0,7.587934255599976
66,330,False,5247,5.0,18.59205722808838
69,345,False,7372,5.0,22.35254693031311
72,360,False,7184,5.0,23.281788110733032
67,335,False,3991,5.0,12.273662328720093
70,350,False,5018,5.0,17.020971536636353
73,365,False,6640,5.0,27.182482719421387
68,340,False,4486,5.0,14.793375730514526
71,355,False,3642,5.0,14.203035354614258
66,330,False,4501,5.0,13.532617568969727
69,345,False,1935,5.0,7.235092878341675
64,320,False,3931,5.0,11.589447975158691
67,335,False,4910,5.0,14.717124223709106
70,350,False,6624,5.0,23.694825410842896
65,325,False,4960,5.0,15.352405786514282
68,340,False,3179,5.0,9.983425378799438
63,315,False,5020,5.0,14.027602910995483
66,330,False,7823,5.0,24.750490427017212
69,345,False,4695,5.0,16.699551105499268
72,360,False,5036,5.0,17.499841451644897
67,335,False,2641,5.0,10.132779121398926
70,364,False,4143,5.2,15.847817182540894
73,379,False,5297,5.2,17.6919105052948
68,353,False,5516,5.2,18.26564621925354
71,369,False,5315,5.2,18.101421117782593
66,343,False,4426,5.2,14.276854515075684
69,358,False,7802,5.2,24.442758560180664
72,374,False,4596,5.2,16.87619113922119
67,348,False,6383,5.2,20.24909734725952
70,364,False,3786,5.2,13.604995489120483
73,379,False,6710,5.2,27.036258459091187
68,353,False,5022,5.2,19.497949361801147
71,369,False,3929,5.2,14.615009784698486
74,384,False,5214,5.2,20.113795042037964
77,400,False,1367,5.2,5.625336170196533
80,416,False,6046,5.2,27.715906620025635
83,431,False,5179,5.2,20.283345937728882
70,364,False,5348,5.2,19.927969455718994
73,379,False,4710,5.2,16.83032488822937
68,353,False,2822,5.2,10.287371635437012
71,369,False,7899,5.2,26.39741587638855
74,384,False,4896,5.2,20.386253356933594
69,358,False,1688,5.2,5.842933177947998
72,374,False,3455,5.2,13.883835792541504
67,348,False,6667,5.2,22.0302414894104
70,364,False,7761,5.2,27.97467279434204
73,379,False,7552,5.2,27.943493127822876
76,395,True,4967,5.2,20.02401113510132
63,327,False,2480,5.2,9.965999841690063
66,343,False,4633,5.2,15.806756734848022
61,317,False,5285,5.2,15.51931095123291
64,332,False,3763,5.2,13.580607414245605
67,348,False,6398,5.2,20.85424041748047
70,364,False,3490,5.2,12.544851064682007
73,379,False,7710,5.2,27.607930183410645
68,353,False,5343,5.2,18.130457639694214
71,369,False,4542,5.2,17.9103524684906
74,384,False,7773,5.2,29.887688875198364
77,400,False,6253,5.2,26.818400382995605
72,374,False,5678,5.2,27.393243312835693
75,390,False,4218,5.2,16.377686023712158
62,322,False,4185,5.2,14.58772897720337
65,338,False,5638,5.2,19.520562887191772
68,353,False,2468,5.2,9.296325206756592
71,369,False,7763,5.2,29.574745655059814
74,384,False,6557,5.2,24.82120394706726
69,358,False,7067,5.2,27.81389307975769
72,374,False,5147,5.2,17.99686551094055
67,348,False,4252,5.2,13.597241878509521
62,322,False,3462,5.2,9.466258525848389
65,338,False,564,5.2,1.4246912002563477
68,353,False,3451,5.2,14.273707151412964
71,369,False,6342,5.2,23.408375024795532
66,343,False,6988,5.2,22.06968927383423
69,358,False,6922,5.2,23.62853980064392
64,332,False,3020,5.2,9.310247898101807
67,348,False,4229,5.2,15.112499237060547
70,364,False,3751,5.2,13.876642227172852
73,379,False,4790,5.2,17.547053575515747
68,353,False,2058,5.2,7.35110878944397
63,327,False,4810,5.2,16.349133014678955
66,343,False,5242,5.2,17.155283451080322
69,358,False,4658,5.2,16.03566074371338
64,332,False,4130,5.2,15.43566370010376
67,348,False,3769,5.2,13.382914304733276
70,364,False,7024,5.2,26.06605339050293
73,379,False,5942,5.2,29.149710416793823
68,353,False,2031,5.2,8.496955156326294
71,369,False,5271,5.2,19.505455255508423
66,343,False,6351,5.2,20.792879581451416
69,358,False,2141,5.2,8.498465061187744
64,332,False,4990,5.2,16.43362069129944
67,348,False,4411,5.2,16.30649471282959
70,364,False,7175,5.2,24.935205221176147
57,296,False,5275,5.2,28.00138831138611
60,312,False,2494,5.2,15.080530166625977
63,327,False,5990,5.2,18.658963441848755
66,343,False,3286,5.2,11.401610136032104
69,358,False,4155,5.2,14.338082313537598
64,332,False,3406,5.2,10.551085948944092
67,348,False,3356,5.2,11.249108791351318
70,364,False,1386,5.2,4.546132802963257
73,379,False,4542,5.2,17.726622819900513
68,353,False,5814,5.2,20.323598623275757
71,369,False,4744,5.2,19.001052618026733
74,384,False,6363,5.2,24.99661636352539
69,358,False,6262,5.2,23.247278451919556
72,374,False,4913,5.2,19.61937189102173
75,390,False,4034,5.2,16.265516996383667
70,364,False,3556,5.2,14.884515762329102
73,379,False,6384,5.2,23.733251333236694
68,353,False,5667,5.2,20.337477684020996
71,369,False,6215,5.2,23.2504460811615
74,384,False,5171,5.2,19.953099489212036
77,400,False,6375,5.2,26.170995712280273
72,374,False,3831,5.2,14.733870267868042
75,390,False,6638,5.2,24.9531192779541
78,405,False,5683,5.2,25.20818853378296
65,338,False,3622,5.2,13.601858139038086
68,353,False,4003,5.2,13.74032211303711
71,369,False,5033,5.2,17.299357891082764
74,399,False,2882,5.4,11.454764127731323
69,372,False,609,5.4,2.1798932552337646
64,345,False,1922,5.4,6.5847392082214355
67,361,False,2910,5.4,12.99947452545166
70,378,False,6211,5.4,24.449084520339966
73,394,False,4910,5.4,21.349342346191406
76,410,False,3869,5.4,18.15203022956848
71,383,False,6421,5.4,24.200480461120605
66,356,False,2491,5.4,10.120739459991455
69,372,False,8076,5.4,26.199718952178955
72,388,False,5706,5.4,24.616941213607788
75,405,False,4079,5.4,16.964479684829712
70,378,False,7130,5.4,27.564478635787964
73,394,False,5461,5.4,22.211015462875366
76,410,False,4875,5.4,23.176630973815918
71,383,False,4160,5.4,15.52708387374878
74,399,True,4699,5.4,19.183860301971436
77,415,False,5966,5.4,24.013344287872314
80,432,False,4961,5.4,21.364386558532715
75,405,False,2922,5.4,11.721891164779663
62,334,False,1183,5.4,3.9690468311309814
65,351,False,1063,5.4,3.215338706970215
68,367,False,2636,5.4,9.563599348068237
71,383,False,3977,5.4,13.97178316116333
66,356,False,6226,5.4,22.147440910339355
69,372,False,5999,5.4,23.687837600708008
64,345,False,2628,5.4,9.61055326461792
67,361,False,3658,5.4,14.433229923248291
62,334,False,3239,5.4,10.714813709259033
65,351,False,3963,5.4,13.216285467147827
68,367,False,2670,5.4,10.184632539749146
71,383,False,6832,5.4,28.18525981903076
66,356,False,2319,5.4,9.246894836425781
69,372,False,2791,5.4,10.133720397949219
72,388,False,2777,5.4,12.583335876464844
67,361,False,5648,5.4,19.672118425369263
70,378,False,7199,5.4,28.23738121986389
73,394,False,2514,5.4,11.550442695617676
76,410,False,5016,5.4,20.86662197113037
71,383,False,2215,5.4,8.127553701400757
66,356,False,5021,5.4,18.308582305908203
69,372,False,6550,5.4,24.751676559448242
72,388,False,4399,5.4,16.682257413864136
75,405,False,2902,5.4,12.472625970840454
70,378,False,4216,5.4,15.398892402648926
73,394,False,4257,5.4,16.211360931396484
68,367,False,2521,5.4,9.584594249725342
71,383,False,4933,5.4,19.391632556915283
66,356,False,2581,5.4,8.679443836212158
69,372,False,2163,5.4,8.584514379501343
64,345,False,2801,5.4,9.709856271743774
67,361,False,4926,5.4,16.525226831436157
70,378,False,4716,5.4,19.484673976898193
73,394,False,4661,5.4,19.437477827072144
76,410,False,3209,5.4,14.021467685699463
71,383,False,5041,5.4,20.096050024032593
74,399,False,2826,5.4,13.182307958602905
77,415,False,6587,5.4,29.26784586906433
72,388,False,4910,5.4,21.699739456176758
67,361,False,6090,5.4,23.30039691925049
70,378,False,2676,5.4,10.4705970287323
73,394,False,5168,5.4,19.979023218154907
68,367,False,5437,5.4,20.56486415863037
71,383,False,5996,5.4,23.67486572265625
66,356,False,1932,5.4,7.56381630897522
69,372,False,1852,5.4,6.922868013381958
72,388,False,4869,5.4,18.995832204818726
75,405,False,4980,5.4,22.338016748428345
70,378,False,5861,5.4,24.19675922393799
65,351,False,4684,5.4,16.286850929260254
68,367,False,3157,5.4,10.307112693786621
71,383,False,4973,5.4,22.635046005249023
66,356,False,1921,5.4,5.9704909324646
69,372,False,3124,5.4,12.672548532485962
72,388,False,4240,5.4,19.040866374969482
75,405,False,2718,5.4,11.210601091384888
70,378,False,7455,5.4,29.846553564071655
73,394,False,3470,5.4,13.209388494491577
60,324,False,1663,5.4,5.3306872844696045
63,340,False,1214,5.4,4.286955118179321
66,356,False,4042,5.4,15.9167001247406
69,372,False,3587,5.4,13.096014261245728
72,388,False,2139,5.4,10.947287321090698
75,405,False,2527,5.4,10.8781259059906
70,378,False,2387,5.4,9.163004875183105
65,351,False,1404,5.4,6.22012734413147
68,367,True,2877,5.4,11.034535646438599
71,383,False,4187,5.4,16.908191680908203
66,356,False,1120,5.4,3.8667919635772705
69,372,False,1817,5.4,7.014726877212524
72,388,False,5749,5.4,21.713186264038086
67,361,False,3485,5.4,12.717867136001587
70,378,False,4442,5.4,16.514432907104492
73,394,False,2692,5.4,11.233164072036743
76,410,False,4619,5.4,22.022463083267212
79,426,False,4483,5.4,21.16833806037903
74,399,False,5627,5.4,24.22409749031067
77,415,False,1522,5.4,6.616836786270142
64,345,False,881,5.4,3.6875789165496826
67,361,False,1345,5.4,4.493558645248413
70,392,False,3872,5.6,15.860970258712769
73,408,False,5352,5.6,24.70946955680847
76,425,False,5254,5.6,24.209569931030273
71,397,False,4298,5.6,18.855057954788208
74,414,False,2761,5.6,11.565147399902344
69,386,False,3240,5.6,13.121410131454468
72,403,False,5159,5.6,22.291813611984253
67,375,False,679,5.6,2.1499812602996826
70,392,False,2834,5.6,12.77242136001587
73,408,False,4235,5.6,17.52704620361328
76,425,False,3618,5.6,16.908564567565918
71,397,False,6531,5.6,27.247347116470337
74,414,False,1915,5.6,8.366854429244995
69,386,False,2535,5.6,9.269609689712524
72,403,False,3993,5.6,19.204392194747925
75,420,False,2296,5.6,10.218751430511475
70,392,False,1750,5.6,7.492691993713379
73,408,False,3528,5.6,22.04190492630005
76,425,False,4289,5.6,19.83126187324524
63,352,False,2923,5.6,11.142548322677612
66,369,False,2199,5.6,12.68094277381897
69,386,False,3201,5.6,13.553733825683594
72,403,False,4639,5.6,18.81994390487671
