184,552,True,7643,3.0,13.344926118850708
187,561,True,2266,3.0,3.3990325927734375
176,528,True,5284,3.0,9.770710945129395
179,537,True,1095,3.0,1.7021877765655518
182,546,True,200,3.0,0.367250919342041
185,555,True,169,3.0,0.3254082202911377
188,564,True,3224,3.0,5.740783452987671
191,573,True,3526,3.0,6.116608381271362
194,582,True,12646,3.0,24.41400909423828
190,570,True,213,3.0,0.40872907638549805
179,537,True,2525,3.0,1.9430129528045654
182,546,True,6265,3.0,7.711000204086304
185,555,True,342,3.0,0.6173198223114014
188,564,True,171,3.0,0.3490872383117676
191,573,True,15754,3.0,11.353019952774048
194,582,True,214,3.0,0.4194042682647705
197,591,True,12804,3.0,28.77376127243042
200,600,True,250,3.0,0.489699125289917
203,609,True,387,3.0,0.6884996891021729
206,618,True,1694,3.0,2.5037841796875
209,627,True,814,3.0,1.222395896911621
198,594,True,184,3.0,0.5296437740325928
201,603,True,234,3.0,0.48123764991760254
204,612,True,196,3.0,0.4550337791442871
193,579,True,175,3.0,0.3556702136993408
196,588,True,1105,3.0,2.3549063205718994
199,597,True,240,3.0,0.4996509552001953
202,606,True,3463,3.0,6.525372743606567
184,552,True,5253,3.0,10.620165824890137
187,561,True,216,3.0,0.9174153804779053
190,570,True,488,3.0,0.7877888679504395
179,537,True,161,3.0,0.3267538547515869
161,483,True,720,3.0,0.957719087600708
157,471,True,2630,3.0,3.2759993076324463
160,480,True,175,3.0,0.2667524814605713
163,489,True,5584,3.0,7.032988548278809
166,498,True,5016,3.0,6.414860725402832
169,507,True,219,3.0,0.40401124954223633
165,495,True,1683,3.0,2.1044228076934814
161,483,True,971,3.0,1.3698406219482422
157,471,True,4797,3.0,5.908456325531006
153,459,True,11834,3.0,20.323100328445435
156,468,True,14826,3.0,24.077689170837402
159,477,True,10753,3.0,15.822621583938599
162,486,True,150,3.0,0.7233164310455322
165,495,True,688,3.0,0.8705103397369385
168,504,True,13930,3.0,15.541790962219238
171,513,True,417,3.0,0.6193499565124512
174,522,True,158,3.0,0.29900336265563965
177,531,True,161,3.0,0.786285400390625
180,540,True,192,3.0,0.3587684631347656
183,549,True,252,3.0,0.4744448661804199
186,558,True,205,3.0,0.39075160026550293
189,567,True,7678,3.0,11.710235118865967
185,555,True,8374,3.0,17.197136163711548
188,564,True,353,3.0,0.6911444664001465
191,573,True,1901,3.0,2.9951624870300293
194,582,True,310,3.0,0.5527698993682861
197,591,True,403,3.0,0.6494162082672119
200,600,True,983,3.0,2.1097731590270996
189,567,True,190,3.0,0.3776381015777588
192,576,True,1376,3.0,2.607870101928711
195,585,True,5425,3.0,12.368659496307373
198,594,True,219,3.0,0.44824695587158203
201,603,True,2330,3.0,4.305915832519531
204,612,True,264,3.0,1.0023901462554932
207,621,True,194,3.0,0.4126265048980713
203,609,True,11295,3.0,24.673286199569702
206,618,True,190,3.0,0.4430670738220215
202,606,True,12250,3.0,18.404515504837036
184,588,True,2456,3.2,2.8237876892089844
173,553,True,4111,3.2,4.223691940307617
176,563,True,6176,3.2,14.607191562652588
158,505,True,484,3.2,0.6925919055938721
161,515,True,252,3.2,0.43339014053344727
157,502,True,12179,3.2,20.71669626235962
160,512,True,4609,3.2,9.118946313858032
163,521,True,500,3.2,1.8249619007110596
166,531,True,3250,3.2,8.20723032951355
162,518,True,17460,3.2,28.730836153030396
165,528,True,752,3.2,1.0507090091705322
168,537,True,13286,3.2,23.410749197006226
150,480,True,7771,3.2,12.133642673492432
153,489,True,625,3.2,0.9064841270446777
156,499,True,158,3.2,0.2778351306915283
152,486,True,1972,3.2,4.11468768119812
148,473,True,141,3.2,0.2580547332763672
144,460,True,3834,3.2,3.4497971534729004
140,448,True,1489,3.2,1.7576727867126465
136,435,True,5826,3.2,11.19517183303833
139,444,True,11775,3.2,13.869430541992188
142,454,True,347,3.2,0.5524353981018066
131,419,True,392,3.2,0.5421571731567383
127,406,True,154,3.2,0.1948564052581787
130,416,True,690,3.2,1.06386399269104
133,425,True,178,3.2,0.3167438507080078
129,412,True,1061,3.2,1.171205997467041
132,422,True,1415,3.2,2.000121831893921
128,409,True,1487,3.2,1.5769412517547607
131,419,True,731,3.2,0.6780974864959717
134,428,True,135,3.2,0.20674371719360352
137,438,True,1819,3.2,2.4910025596618652
140,448,True,136,3.2,0.2516326904296875
143,457,True,5612,3.2,11.468141078948975
146,467,True,2744,3.2,3.309452533721924
149,476,True,168,3.2,0.8077793121337891
145,464,True,1048,3.2,1.3610987663269043
148,473,True,554,3.2,1.2323107719421387
144,460,True,183,3.2,0.3449840545654297
140,448,True,130,3.2,0.20387029647827148
143,457,True,2215,3.2,4.094861745834351
146,467,True,340,3.2,0.5647728443145752
149,476,True,736,3.2,1.289400577545166
138,441,True,1761,3.2,2.60604190826416
141,451,True,13504,3.2,26.251527547836304
144,460,True,12699,3.2,17.246172666549683
147,470,True,237,3.2,0.35642147064208984
143,457,True,6018,3.2,8.344810485839844
146,467,True,582,3.2,1.0286681652069092
142,454,True,2629,3.2,3.97188401222229
145,464,True,139,3.2,0.24280619621276855
148,473,True,8610,3.2,11.966198444366455
144,460,True,179,3.2,0.2588996887207031
140,448,True,139,3.2,0.22357845306396484
143,457,True,308,3.2,0.4538693428039551
139,444,True,1975,3.2,2.968369722366333
142,454,True,836,3.2,0.7958691120147705
138,441,True,146,3.2,0.2810347080230713
141,451,True,207,3.2,0.3608829975128174
137,438,True,928,3.2,1.3325791358947754
140,448,True,479,3.2,0.7388670444488525
143,457,True,501,3.2,0.6902153491973877
146,467,True,1251,3.2,2.4780116081237793
149,476,True,724,3.2,0.852421760559082
152,486,True,180,3.2,0.3023719787597656
155,496,True,1187,3.2,2.272972583770752
158,505,True,4281,3.2,6.606770992279053
161,515,True,245,3.2,0.46130990982055664
157,502,True,15267,3.2,21.392394542694092
160,512,True,6407,3.2,12.34322714805603
163,521,True,705,3.2,1.6288354396820068
159,508,True,1790,3.2,2.6840550899505615
155,496,True,19830,3.2,28.228926181793213
151,483,True,10241,3.2,18.499926328659058
147,470,True,1092,3.2,1.5049738883972168
150,480,True,2727,3.2,4.3032310009002686
153,489,True,1187,3.2,2.661412239074707
156,499,True,3019,3.2,7.083963394165039
159,508,True,221,3.2,0.4681713581085205
162,518,True,184,3.2,0.8719358444213867
158,505,True,5542,3.2,11.734023809432983
154,492,True,251,3.2,0.6992387771606445
150,480,True,216,3.2,0.6539287567138672
153,489,True,142,3.2,0.40317368507385254
156,499,True,166,3.2,0.47254204750061035
159,508,True,4061,3.2,10.086846590042114
162,518,True,1650,3.2,4.807664394378662
158,505,True,183,3.2,0.5856053829193115
154,492,True,2567,3.2,9.881094455718994
157,502,True,6887,3.2,17.808753490447998
153,489,True,141,3.2,0.4655430316925049
156,499,True,188,3.2,0.5656661987304688
159,508,True,532,3.2,1.500230312347412
162,518,True,2730,3.2,7.1070990562438965
165,528,True,206,3.2,0.8324587345123291
161,515,True,153,3.2,0.9770052433013916
150,480,True,220,3.2,4.847287654876709
153,489,True,806,3.2,7.281675100326538
149,476,True,1062,3.2,9.049135684967041
152,486,True,1789,3.2,18.615509033203125
127,431,True,138,3.4,1.625053882598877
123,418,True,151,3.4,1.2601487636566162
126,428,True,230,3.4,1.7829132080078125
129,438,True,215,3.4,1.85467529296875
132,448,True,326,3.4,3.740483045578003
107,363,True,700,3.4,1.551905870437622
96,326,True,165,3.4,0.31226634979248047
99,336,True,10418,3.4,19.377397775650024
102,346,True,4315,3.4,14.432410478591919
98,333,True,4428,3.4,10.537995100021362
101,343,True,408,3.4,1.544288158416748
104,353,True,333,3.4,0.6495523452758789
107,363,True,1944,3.4,5.0616981983184814
110,374,True,179,3.4,0.3207361698150635
113,384,True,384,3.4,1.472966194152832
116,394,True,138,3.4,0.390958309173584
119,404,True,1167,3.4,2.6506969928741455
115,391,True,6367,3.4,19.588281393051147
111,377,True,258,3.4,4.113712310791016
114,387,True,437,3.4,2.0746188163757324
117,397,True,1461,3.4,4.119913578033447
120,408,True,354,3.4,2.0157628059387207
116,394,True,924,3.4,1.1359307765960693
119,404,True,906,3.4,1.1397614479064941
122,414,True,258,3.4,0.39853668212890625
125,425,True,674,3.4,1.221630573272705
128,435,True,729,3.4,1.0943217277526855
110,374,True,102,3.4,0.1499180793762207
106,360,True,363,3.4,0.6466948986053467
109,370,True,112,3.4,0.16400742530822754
112,380,True,1371,3.4,2.387019634246826
108,367,True,258,3.4,0.967400074005127
111,377,True,153,3.4,0.2407996654510498
114,387,True,9258,3.4,15.038944244384766
117,397,True,351,3.4,0.5045003890991211
120,408,True,5362,3.4,8.70788836479187
123,418,True,766,3.4,1.079930305480957
126,428,True,16518,3.4,29.838665008544922
115,391,True,2873,3.4,4.781696557998657
111,377,True,4638,3.4,5.667287826538086
114,387,True,1853,3.4,2.124694347381592
117,397,True,195,3.4,0.19860172271728516
120,408,True,192,3.4,0.2666938304901123
116,394,True,2956,3.4,4.882652759552002
119,404,True,120,3.4,0.8048849105834961
122,414,True,1853,3.4,1.8472237586975098
125,425,True,5591,3.4,8.164060831069946
128,435,True,2477,3.4,4.435161352157593
117,397,True,434,3.4,0.7625057697296143
120,408,True,1977,3.4,3.1602203845977783
123,418,True,13449,3.4,22.980448007583618
126,428,True,2145,3.4,3.8475582599639893
122,414,True,2217,3.4,3.301267147064209
125,425,True,2805,3.4,4.13584566116333
128,435,True,536,3.4,1.2141015529632568
131,445,True,7478,3.4,12.031242847442627
134,455,True,5270,3.4,7.900357246398926
137,465,True,131,3.4,0.21593356132507324
126,428,True,223,3.4,0.327380895614624
115,391,True,2608,3.4,4.123551607131958
118,401,True,1497,3.4,1.6336088180541992
121,411,True,1886,3.4,3.3605127334594727
124,421,True,5093,3.4,9.495707511901855
127,431,True,6653,3.4,11.180902481079102
123,418,True,15645,3.4,24.97109079360962
126,428,True,2319,3.4,3.8653883934020996
129,438,True,121,3.4,0.20125699043273926
132,448,True,4279,3.4,7.4805920124053955
128,435,True,6672,3.4,11.076187372207642
124,421,True,406,3.4,1.107663631439209
127,431,True,121,3.4,0.22923874855041504
130,442,True,128,3.4,0.24230027198791504
133,452,True,177,3.4,0.33565235137939453
136,462,True,461,3.4,0.7156291007995605
132,448,True,223,3.4,0.37227821350097656
135,459,True,8252,3.4,15.026363134384155
131,445,True,3557,3.4,4.4997289180755615
134,455,True,211,3.4,0.3157997131347656
130,442,True,784,3.4,1.7338306903839111
126,428,True,7539,3.4,11.767448902130127
122,414,True,258,3.4,1.1792681217193604
125,425,True,2824,3.4,13.255490779876709
128,435,True,122,3.4,0.5381934642791748
124,421,True,116,3.4,0.4839749336242676
127,431,True,2735,3.4,8.252121210098267
130,442,True,154,3.4,0.6622152328491211
126,428,True,219,3.4,0.933229923248291
129,438,True,352,3.4,1.4102356433868408
125,425,True,252,3.4,1.1426167488098145
107,363,True,321,3.4,0.675126314163208
110,374,True,106,3.4,1.2153599262237549
106,360,True,3450,3.4,13.095434665679932
109,370,True,101,3.4,0.3426504135131836
112,380,True,242,3.4,0.6832709312438965
115,391,True,3590,3.4,16.04672598838806
104,353,True,104,3.4,0.8669159412384033
107,363,True,176,3.4,0.9366617202758789
110,374,True,116,3.4,0.8466055393218994
113,384,True,151,3.4,1.48164963722229
109,370,True,1986,3.4,6.6340625286102295
105,378,True,4600,3.6,20.826719522476196
101,363,True,293,3.6,0.745887041091919
104,374,True,4965,3.6,19.589035034179688
107,385,True,3179,3.6,9.059497833251953
103,370,True,6968,3.6,25.750601768493652
99,356,True,6861,3.6,19.792157649993896
102,367,True,4968,3.6,18.142994165420532
98,352,True,3369,3.6,11.313332796096802
101,363,True,3539,3.6,12.059318542480469
104,374,True,100,3.6,0.40021586418151855
100,360,True,280,3.6,1.0994250774383545
103,370,True,1549,3.6,6.893036842346191
99,356,True,108,3.6,0.42682409286499023
102,367,True,145,3.6,0.5762646198272705
105,378,True,9533,3.6,24.100157260894775
108,388,True,7630,3.6,26.01260733604431
111,399,True,826,3.6,3.756826877593994
100,360,True,290,3.6,0.6349508762359619
89,320,True,363,3.6,1.1208298206329346
85,306,True,310,3.6,0.9285438060760498
88,316,True,863,3.6,2.466782569885254
91,327,True,312,3.6,1.8505582809448242
87,313,True,81,3.6,0.2168126106262207
83,298,True,92,3.6,0.2807166576385498
86,309,True,389,3.6,0.7175900936126709
89,320,True,314,3.6,0.8164069652557373
78,280,True,7422,3.6,21.522969722747803
81,291,True,1587,3.6,5.150221109390259
84,302,True,422,3.6,0.8641798496246338
73,262,True,699,3.6,1.7172470092773438
69,248,True,1818,3.6,5.0432984828948975
72,259,True,1656,3.6,3.7645485401153564
75,270,True,193,3.6,0.4929018020629883
78,280,True,989,3.6,7.308757781982422
81,291,True,455,3.6,1.1520287990570068
84,302,True,10346,3.6,23.871421098709106
87,313,True,166,3.6,0.3086581230163574
83,298,True,1663,3.6,1.5773138999938965
86,309,True,262,3.6,0.33821654319763184
89,320,True,429,3.6,0.4332399368286133
92,331,True,408,3.6,0.4289693832397461
95,342,True,3910,3.6,4.889178276062012
91,327,True,601,3.6,0.6138873100280762
94,338,True,194,3.6,0.2822413444519043
97,349,True,1278,3.6,2.4283525943756104
100,360,True,19478,3.6,23.44875693321228
103,370,True,110,3.6,0.15027785301208496
106,381,True,4461,3.6,6.793302774429321
109,392,True,14182,3.6,16.095375299453735
112,403,True,138,3.6,0.1719529628753662
115,414,True,6530,3.6,8.512562274932861
90,324,True,11349,3.6,11.133676528930664
93,334,True,1364,3.6,1.6114952564239502
96,345,True,15553,3.6,19.535338640213013
99,356,True,16323,3.6,21.984105587005615
102,367,True,2439,3.6,3.1730728149414062
105,378,True,427,3.6,0.6172137260437012
94,338,True,8983,3.6,10.86307978630066
97,349,True,2923,3.6,3.8320367336273193
100,360,True,738,3.6,0.9192831516265869
103,370,True,8952,3.6,13.36636233329773
106,381,True,99,3.6,0.13144421577453613
109,392,True,281,3.6,0.36602234840393066
112,403,True,3308,3.6,3.801722526550293
108,388,True,4123,3.6,5.184260368347168
111,399,True,746,3.6,1.5031917095184326
114,410,True,8911,3.6,10.183002948760986
117,421,True,18139,3.6,29.250757932662964
120,432,True,8132,3.6,12.43114948272705
95,342,True,2013,3.6,2.104881763458252
91,327,True,934,3.6,0.8246219158172607
94,338,True,374,3.6,0.7703449726104736
97,349,True,567,3.6,0.6441302299499512
100,360,True,7309,3.6,11.332334280014038
103,370,True,530,3.6,0.41608643531799316
106,381,True,6216,3.6,7.006393909454346
109,392,True,289,3.6,0.38422727584838867
105,378,True,3725,3.6,5.317341327667236
108,388,True,3226,3.6,4.789093255996704
104,374,True,17577,3.6,23.253748893737793
107,385,True,232,3.6,0.2761240005493164
110,396,True,4963,3.6,6.099416971206665
113,406,True,5269,3.6,7.788816213607788
109,392,True,384,3.6,0.2965128421783447
112,403,True,117,3.6,0.16649961471557617
108,388,True,6911,3.6,9.512823343276978
111,399,True,236,3.6,0.26432347297668457
114,410,True,2788,3.6,3.3655269145965576
117,421,True,3905,3.6,5.567541122436523
120,432,True,2629,3.6,4.058121204376221
123,442,True,5185,3.6,7.166086435317993
126,453,True,18498,3.6,28.963956832885742
122,439,True,782,3.6,0.9381494522094727
125,450,True,2418,3.6,4.249783039093018
114,410,True,1322,3.6,2.1048331260681152
110,396,True,1756,3.6,2.1281919479370117
113,406,True,12269,3.6,17.631547451019287
116,417,True,827,3.6,1.5805649757385254
98,352,True,120,3.6,0.6211333274841309
101,363,True,300,3.6,0.3481009006500244
97,368,True,6003,3.8,9.916890144348145
100,380,True,12687,3.8,19.999985456466675
103,391,True,16084,3.8,26.48378086090088
99,376,True,7104,3.8,9.815921545028687
102,387,True,3850,3.8,6.012361764907837
98,372,True,3511,3.8,5.157336950302124
101,383,True,1488,3.8,1.8831760883331299
90,342,True,14152,3.8,18.11642622947693
93,353,True,8162,3.8,10.282951354980469
96,364,True,334,3.8,0.4002344608306885
99,376,True,3396,3.8,5.34973931312561
102,387,True,10276,3.8,13.966176748275757
91,345,True,3572,3.8,4.532280445098877
87,330,True,10797,3.8,15.399192571640015
83,315,True,3795,3.8,4.781310796737671
79,300,True,3615,3.8,4.416990041732788
82,311,True,2941,3.8,3.7180137634277344
85,323,True,10881,3.8,14.616668224334717
88,334,True,10157,3.8,12.233371257781982
91,345,True,179,3.8,0.7508096694946289
94,357,True,256,3.8,0.33748579025268555
97,368,True,609,3.8,0.7030844688415527
93,353,True,20341,3.8,29.133137702941895
96,364,True,8635,3.8,13.083406209945679
85,323,True,2257,3.8,2.599757432937622
88,334,True,308,3.8,0.3086371421813965
91,345,True,1493,3.8,2.074021577835083
94,357,True,4577,3.8,4.717139482498169
83,315,True,12822,3.8,16.56671929359436
86,326,True,1606,3.8,2.11663556098938
89,338,True,3459,3.8,3.4001593589782715
92,349,True,6561,3.8,9.511090755462646
88,334,True,436,3.8,1.066847324371338
91,345,True,8671,3.8,13.40048098564148
94,357,True,677,3.8,0.682666540145874
97,368,True,5664,3.8,8.220460176467896
100,380,True,1492,3.8,1.896052360534668
96,364,True,215,3.8,0.2838704586029053
99,376,True,579,3.8,0.649970293045044
102,387,True,12032,3.8,21.71954369544983
98,372,True,7492,3.8,10.727647542953491
101,383,True,11416,3.8,17.215840101242065
104,395,True,12325,3.8,19.349921941757202
107,406,True,4958,3.8,8.765679359436035
110,418,True,874,3.8,1.3844270706176758
85,323,True,2178,3.8,2.4308078289031982
88,334,True,9123,3.8,11.918817281723022
91,345,True,113,3.8,0.12833881378173828
80,304,True,116,3.8,0.13032126426696777
83,315,True,6387,3.8,8.700326204299927
86,326,True,8132,3.8,11.404356002807617
89,338,True,15307,3.8,20.769899368286133
85,323,True,9641,3.8,12.207921743392944
81,307,True,12109,3.8,11.796355724334717
84,319,True,421,3.8,0.46691370010375977
87,330,True,1557,3.8,2.2336058616638184
83,315,True,1280,3.8,1.2768759727478027
86,326,True,153,3.8,0.19971036911010742
89,338,True,12907,3.8,14.698116779327393
92,349,True,1753,3.8,2.0334057807922363
95,361,True,384,3.8,0.9518260955810547
98,372,True,1008,3.8,1.4673731327056885
87,330,True,5820,3.8,7.733515977859497
90,342,True,5515,3.8,8.48446798324585
86,326,True,2350,3.8,3.5324885845184326
82,311,True,2835,3.8,3.5923776626586914
78,296,True,8994,3.8,11.150182723999023
81,307,True,1599,3.8,1.5664222240447998
77,292,True,5482,3.8,4.680471897125244
80,304,True,2273,3.8,2.5857672691345215
76,288,True,11020,3.8,13.000498294830322
72,273,True,94,3.8,0.08705615997314453
75,285,True,111,3.8,0.1047062873840332
78,296,True,103,3.8,0.09927105903625488
81,307,True,76,3.8,0.08436846733093262
84,319,True,894,3.8,0.914710521697998
87,330,True,16396,3.8,20.81722402572632
83,315,True,2409,3.8,3.666602611541748
86,326,True,491,3.8,0.33295369148254395
82,311,True,3011,3.8,3.5838749408721924
85,323,True,108,3.8,0.15016388893127441
88,334,True,5169,3.8,7.21234130859375
91,345,True,169,3.8,0.20011663436889648
80,304,True,2574,3.8,3.2026867866516113
76,288,True,1853,3.8,2.5027968883514404
79,300,True,8351,3.8,10.349730968475342
82,311,True,12224,3.8,15.116190910339355
85,323,True,533,3.8,0.499936580657959
88,334,True,12480,3.8,16.166675806045532
77,292,True,11021,3.8,12.182289361953735
80,304,True,107,3.8,0.11676478385925293
83,315,True,514,3.8,0.516685962677002
86,326,True,833,3.8,1.584956169128418
75,285,True,629,3.8,0.6685371398925781
78,296,True,11170,3.8,14.487781286239624
81,307,True,1430,3.8,1.533862829208374
84,319,True,3668,3.8,4.422367811203003
80,304,True,8724,3.8,11.003626823425293
76,288,True,4290,3.8,4.597249507904053
72,273,True,264,3.8,0.22908616065979004
68,272,False,18888,4.0,23.103848934173584
71,284,True,7585,4.0,7.887074947357178
74,296,True,19011,4.0,21.247262001037598
77,308,True,1974,4.0,2.1002399921417236
80,320,True,1212,4.0,1.9515278339385986
83,332,True,12207,4.0,19.492285013198853
79,316,True,341,4.0,0.31664443016052246
82,328,True,2099,4.0,3.3004772663116455
78,312,True,9122,4.0,13.670337915420532
81,324,True,1080,4.0,1.1785962581634521
70,280,True,309,4.0,0.3463459014892578
73,292,True,1442,4.0,2.2667338848114014
69,276,True,2952,4.0,2.965913772583008
72,288,True,286,4.0,0.24724674224853516
75,300,True,3838,4.0,5.4024879932403564
78,312,True,1616,4.0,1.8287408351898193
81,324,True,4262,4.0,7.159257173538208
84,336,True,2977,4.0,4.167289972305298
73,292,True,845,4.0,0.9103937149047852
76,304,True,5661,4.0,5.916465520858765
72,288,True,807,4.0,0.6824836730957031
75,300,True,21018,4.0,24.832041263580322
71,284,True,1605,4.0,1.5877022743225098
67,268,True,13406,4.0,14.834287643432617
70,280,False,15811,4.0,20.066816091537476
73,292,True,19942,4.0,25.335455417633057
76,304,True,22680,4.0,29.633069038391113
79,316,True,7125,4.0,8.216890096664429
82,328,True,19844,4.0,25.11348009109497
85,340,True,7265,4.0,11.949416875839233
81,324,True,5418,4.0,8.548004865646362
70,280,True,674,4.0,0.6829338073730469
73,292,True,80,4.0,0.10189962387084961
69,276,False,11982,4.0,14.467473268508911
72,288,True,9214,4.0,10.552351951599121
75,300,True,512,4.0,0.5712406635284424
71,284,True,1077,4.0,0.9333860874176025
74,296,False,19779,4.0,24.75026822090149
77,308,True,22303,4.0,29.704394340515137
80,320,True,1612,4.0,1.96636962890625
83,332,True,8949,4.0,12.667558670043945
79,316,True,904,4.0,0.7703359127044678
75,300,True,138,4.0,0.13158845901489258
78,312,True,2808,4.0,3.1126739978790283
81,324,True,2448,4.0,3.3999650478363037
84,336,True,4615,4.0,5.9315385818481445
87,348,True,20084,4.0,28.711994171142578
69,276,False,18866,4.0,24.099122285842896
72,288,True,17971,4.0,21.816530227661133
75,300,True,3294,4.0,4.682695388793945
78,312,True,8640,4.0,10.684093952178955
81,324,True,13560,4.0,20.486944675445557
84,336,True,5794,4.0,8.05121898651123
80,320,True,8712,4.0,12.087098121643066
83,332,True,11901,4.0,16.80067253112793
86,344,True,2833,4.0,4.358567953109741
89,356,True,14674,4.0,22.880075693130493
78,312,True,5190,4.0,5.314731597900391
81,324,True,15431,4.0,19.832798719406128
77,308,True,7782,4.0,9.966307163238525
80,320,False,18152,4.0,26.336092948913574
83,332,True,152,4.0,0.15030789375305176
